2015-10-06	11.54
2015-10-07	11.57
2015-10-08	11.67
2015-10-09	11.92
2015-10-13	11.77
2015-10-14	11.3
2015-10-15	11.52
2015-10-16	11.44
2015-10-19	11.46
2015-10-20	11.38
2015-10-21	11.37
2015-10-22	11.86
2015-10-23	12.05
2015-10-26	12.07
2015-10-27	11.95
2015-10-28	11.81
2015-10-29	11.52
2015-10-30	11.4
2015-11-03	12.4
2015-11-04	12.31
2015-11-05	12.23
2015-11-06	12.0
2015-11-09	12.08
2015-11-10	12.23
2015-11-11	12.5
2015-11-12	12.22
2015-11-13	12.0
2015-11-16	12.01
2015-11-17	12.09
2015-11-18	12.4
2015-11-19	12.21
2015-11-23	12.45
2015-11-24	12.14
2015-11-25	12.14
2015-11-26	12.04
2015-11-27	11.76
2015-11-30	11.37
2015-12-01	11.6
2015-12-02	11.52
2015-12-03	11.8
2015-12-04	11.56
2015-12-07	11.55
2015-12-08	11.35
2015-12-09	11.98
2015-12-10	11.97
2015-12-11	12.0
2015-12-14	11.72
2015-12-15	11.59
2015-12-16	11.6
2015-12-17	11.71
2015-12-18	11.23
2015-12-21	11.06
2015-12-22	11.1
2015-12-23	11.05
2015-12-28	10.91
2015-12-29	10.93
2015-12-30	10.89
2016-01-04	10.45
2016-01-05	10.85
2016-01-06	10.84
2016-01-07	10.39
2016-01-08	10.52
2016-01-11	10.5
2016-01-12	10.43
2016-01-13	10.41
2016-01-14	10.63
2016-01-15	10.41
2016-01-18	10.4
2016-01-19	10.53
2016-01-20	10.25
2016-01-21	10.08
2016-01-22	10.04
2016-01-26	9.95
2016-01-27	10.26
2016-01-28	10.37
2016-01-29	10.26
2016-02-01	10.47
2016-02-02	10.2
2016-02-03	10.38
2016-02-04	10.49
2016-02-05	10.31
2016-02-10	10.33
2016-02-11	10.2
2016-02-12	10.15
2016-02-15	10.38
2016-02-16	10.45
2016-02-17	10.52
2016-02-18	10.56
2016-02-19	10.55
2016-02-22	11.23
2016-02-23	11.15
2016-02-24	11.18
2016-02-25	11.1
2016-02-26	11.2
2016-02-29	11.62
2016-03-01	12.19
2016-03-02	12.55
2016-03-03	13.44
2016-03-04	14.8
2016-03-07	14.01
2016-03-08	14.07
2016-03-09	14.78
2016-03-10	15.46
2016-03-11	15.8
2016-03-14	15.29
2016-03-15	14.53
2016-03-16	14.88
2016-03-17	15.85
2016-03-18	15.5
2016-03-21	15.6
2016-03-22	15.48
2016-03-23	15.29
2016-03-24	15.33
2016-03-28	15.75
2016-03-29	15.56
2016-03-30	15.68
2016-03-31	15.38
2016-04-01	15.57
